year,parfam,countryname,environ,culture,equality,pervote,rile,electionDate,partyname
1984-01-01,20,Denmark,4.181,0.348,6.272,2.658,-28.223000000000003,January 1984,Left Socialist Party
1984-01-01,20,Denmark,0.0,0.0,14.953,0.687,-41.121,January 1984,Danish Communist Party
1984-01-01,20,Denmark,6.215,0.0,14.972000000000001,11.515,-37.853,January 1984,Socialist People’s Party
1984-01-01,30,Denmark,4.1419999999999995,2.367,15.975999999999999,31.605,-23.669,January 1984,Social Democratic Party
1984-01-01,60,Denmark,0.0,4.908,2.454,4.5969999999999995,34.969,January 1984,Centre Democrats
1984-01-01,40,Denmark,9.969,4.361000000000001,7.165,5.492000000000001,-7.787999999999999,January 1984,Danish Social-Liberal Party
1984-01-01,40,Denmark,0.0,0.0,1.517,12.068,13.657,January 1984,Liberals
1984-01-01,50,Denmark,5.944,2.7969999999999997,1.399,2.725,11.538,January 1984,Christian People’s Party
1984-01-01,60,Denmark,2.041,0.0,4.082,23.445,34.694,January 1984,Conservative People’s Party
1984-01-01,70,Denmark,0.0,0.0,0.0,3.588,44.693000000000005,January 1984,Progress Party
1984-01-01,95,Denmark,8.333,0.0,2.083,1.499,-6.25,January 1984,Justice Party
1987-01-01,20,Denmark,5.825,0.971,1.942,2.16,-48.544,September 1987,Common Course
1987-01-01,20,Denmark,6.091,1.015,7.614,14.577,-29.949,September 1987,Socialist People’s Party
1987-01-01,30,Denmark,0.0,2.419,5.645,29.32,-29.031999999999996,September 1987,Social Democratic Party
1987-01-01,60,Denmark,0.98,0.0,0.98,4.79,5.8820000000000014,September 1987,Centre Democrats
1987-01-01,40,Denmark,10.0,0.0,0.0,6.218,-26.666999999999998,September 1987,Danish Social-Liberal Party
1987-01-01,40,Denmark,3.5210000000000004,2.113,0.35200000000000004,10.536,29.225,September 1987,Liberals
1987-01-01,50,Denmark,8.407,0.442,0.0,2.369,6.6370000000000005,September 1987,Christian People’s Party
1987-01-01,60,Denmark,7.303,6.18,0.0,20.844,4.494,September 1987,Conservative People’s Party
1987-01-01,70,Denmark,0.0,0.0,0.0,4.772,10.345,September 1987,Progress Party
1988-01-01,20,Denmark,7.692,2.5639999999999996,8.262,13.014000000000001,-35.328,May 1988,Socialist People’s Party
1988-01-01,30,Denmark,3.9219999999999997,0.0,5.8820000000000014,29.818,-20.261,May 1988,Social Democratic Party
1988-01-01,60,Denmark,0.9620000000000001,0.9620000000000001,1.923,4.67,17.308,May 1988,Centre Democrats
1988-01-01,40,Denmark,9.239,2.717,9.239,5.577999999999999,-13.043,May 1988,Danish Social-Liberal Party
1988-01-01,40,Denmark,5.0,0.0,2.5,11.841,37.5,May 1988,Liberals
1988-01-01,50,Denmark,0.84,0.0,15.126,2.044,15.126,May 1988,Christian People’s Party
1988-01-01,60,Denmark,0.0,0.0,0.0,19.285999999999998,36.0,May 1988,Conservative People’s Party
1988-01-01,70,Denmark,4.0,0.0,0.0,8.955,28.0,May 1988,Progress Party
1990-01-01,20,Denmark,13.497,0.0,5.521,8.296,-15.337,December 1990,Socialist People’s Party
1990-01-01,30,Denmark,6.452000000000001,0.0,3.2260000000000004,37.384,-35.484,December 1990,Social Democratic Party
1990-01-01,60,Denmark,0.0,0.0,2.5,5.11,10.0,December 1990,Centre Democrats
1990-01-01,40,Denmark,1.786,0.0,5.357,3.5460000000000003,-26.785999999999998,December 1990,Danish Social-Liberal Party
1990-01-01,40,Denmark,3.911,1.676,0.0,15.793,10.056000000000001,December 1990,Liberals
1990-01-01,50,Denmark,11.110999999999999,0.0,0.0,2.29,14.815,December 1990,Christian People’s Party
1990-01-01,60,Denmark,8.257,0.0,1.835,15.967,10.092,December 1990,Conservative People’s Party
1990-01-01,70,Denmark,0.0,0.0,0.0,6.435,25.641,December 1990,Progress Party
1994-01-01,20,Denmark,8.0,1.3330000000000002,2.667,3.1460000000000004,-25.333000000000002,September 1994,Red-Green Unity List
1994-01-01,20,Denmark,6.954,0.278,6.537000000000001,7.284,-27.121,September 1994,Socialist People’s Party
1994-01-01,30,Denmark,4.608000000000001,0.0,2.3040000000000003,34.561,-7.372999999999999,September 1994,Social Democratic Party
1994-01-01,60,Denmark,0.513,0.0,0.0,2.84,2.051,September 1994,Centre Democrats
1994-01-01,40,Denmark,3.9219999999999997,0.0,3.9219999999999997,4.5889999999999995,-7.843,September 1994,Danish Social-Liberal Party
1994-01-01,40,Denmark,0.0,0.0,0.478,23.295,54.067,September 1994,Liberals
1994-01-01,50,Denmark,18.033,0.0,0.0,1.848,9.836,September 1994,Christian People’s Party
1994-01-01,60,Denmark,1.77,0.0,0.0,15.020999999999999,15.929,September 1994,Conservative People’s Party
1994-01-01,70,Denmark,0.31,0.0,0.31,6.433,44.891999999999996,September 1994,Progress Party
1998-01-01,20,Denmark,10.255999999999998,0.0,10.255999999999998,2.7,-32.479,March 1998,Red-Green Unity List
1998-01-01,20,Denmark,22.526,1.024,3.7539999999999996,7.56,-39.59,March 1998,Socialist People’s Party
1998-01-01,30,Denmark,7.812,0.0,3.125,35.93,-1.042,March 1998,Social Democratic Party
1998-01-01,60,Denmark,9.813,0.935,1.869,4.31,-14.019,March 1998,Centre Democrats
1998-01-01,40,Denmark,10.909,9.697,3.636,3.85,-5.455,March 1998,Danish Social-Liberal Party
1998-01-01,40,Denmark,0.0,0.0,0.0,24.01,28.570999999999998,March 1998,Liberals
1998-01-01,50,Denmark,2.469,2.469,9.877,2.51,43.21,March 1998,Christian People’s Party
1998-01-01,60,Denmark,9.544,0.0,0.0,8.92,18.672,March 1998,Conservative People’s Party
1998-01-01,70,Denmark,2.778,2.778,1.389,7.41,9.722000000000001,March 1998,Danish People’s Party
1998-01-01,70,Denmark,4.0,0.0,2.0,2.42,34.0,March 1998,Progress Party
2001-01-01,20,Denmark,11.95,0.0,5.66,2.4,-10.692,November 2001,Red-Green Unity List
2001-01-01,20,Denmark,0.0,0.0,4.615,6.37,-33.846,November 2001,Socialist People’s Party
2001-01-01,30,Denmark,8.888999999999998,2.9330000000000003,7.733000000000001,29.08,-13.422,November 2001,Social Democratic Party
2001-01-01,40,Denmark,3.7739999999999996,1.8869999999999998,5.66,5.19,-3.7739999999999996,November 2001,Danish Social-Liberal Party
2001-01-01,40,Denmark,0.0,0.0,0.0,31.25,36.232,November 2001,Liberals
2001-01-01,50,Denmark,5.195,0.0,2.597,2.28,24.675,November 2001,Christian People’s Party
2001-01-01,60,Denmark,0.9259999999999999,0.0,0.0,9.07,20.37,November 2001,Conservative People’s Party
2001-01-01,70,Denmark,0.0,0.0,5.0,12.0,35.0,November 2001,Danish People’s Party
2005-01-01,20,Denmark,13.453,0.0,9.865,3.3989999999999996,-42.152,February 2005,Red-Green Unity List
2005-01-01,20,Denmark,20.605,0.0,5.292999999999999,5.989,-40.832,February 2005,Socialist People’s Party
2005-01-01,30,Denmark,8.304,0.34600000000000003,1.038,25.835,-36.332,February 2005,Social Democratic Party
2005-01-01,60,Denmark,0.0,3.125,0.0,1.0,-10.937999999999999,February 2005,Centre Democrats
2005-01-01,40,Denmark,11.364,0.0,3.409,9.181,0.0,February 2005,Danish Social-Liberal Party
2005-01-01,40,Denmark,12.648,0.0,0.0,29.031,-2.372,February 2005,Liberals
2005-01-01,50,Denmark,0.971,0.0,0.485,1.7,-3.883,February 2005,Christian Democrats
2005-01-01,60,Denmark,1.714,0.0,0.5710000000000001,10.273,9.714,February 2005,Conservative People’s Party
2005-01-01,70,Denmark,10.0,0.0,4.0,13.253,38.0,February 2005,Danish People’s Party
2007-01-01,40,Denmark,12.5,0.0,0.0,2.81,-12.5,November 2007,New Alliance
2007-01-01,20,Denmark,10.561,0.66,5.281000000000001,2.17,-33.003,November 2007,Red-Green Unity List
2007-01-01,20,Denmark,15.714,0.0,0.0,13.04,-37.143,November 2007,Socialist People’s Party
2007-01-01,30,Denmark,7.692,0.0,11.110999999999999,25.47,-8.547,November 2007,Social Democratic Party
2007-01-01,40,Denmark,19.230999999999998,0.0,1.923,5.12,-9.615,November 2007,Danish Social-Liberal Party
2007-01-01,40,Denmark,6.202000000000001,0.0,1.55,26.26,-6.977,November 2007,Liberals
2007-01-01,60,Denmark,8.264,0.0,0.0,10.39,-17.355,November 2007,Conservative People’s Party
2007-01-01,70,Denmark,17.021,0.0,4.255,13.86,14.894,November 2007,Danish People’s Party
2011-01-01,40,Denmark,0.0,0.0,1.149,4.976,51.724,September 2011,Liberal Alliance
2011-01-01,20,Denmark,4.667,0.0,11.777999999999999,6.682,-41.778,September 2011,Red-Green Unity List
2011-01-01,20,Denmark,7.739,0.0,7.5360000000000005,9.196,-45.418,September 2011,Socialist People’s Party
2011-01-01,30,Denmark,7.101,0.0,2.367,24.857,-6.5089999999999995,September 2011,Social Democratic Party
2011-01-01,40,Denmark,0.787,0.0,1.575,9.479,-0.787,September 2011,Danish Social-Liberal Party
2011-01-01,40,Denmark,0.0,0.0,4.425,26.739,-13.717,September 2011,Liberals
2011-01-01,60,Denmark,0.7040000000000001,0.0,12.675999999999998,4.922,47.887,September 2011,Conservative People’s Party
2011-01-01,70,Denmark,2.312,0.0,3.179,12.302999999999999,30.925,September 2011,Danish People’s Party
2015-01-01,40,Denmark,0.0,0.0,11.110999999999999,7.534,28.704,June 2015,Liberal Alliance
2015-01-01,20,Denmark,0.0,0.0,4.848,4.796,-29.697,June 2015,Alternativ
2015-01-01,20,Denmark,4.4639999999999995,0.0,21.429000000000002,7.7989999999999995,-46.428999999999995,June 2015,Red-Green Unity List
2015-01-01,20,Denmark,17.617,0.0,0.0,4.194,-64.249,June 2015,Socialist People’s Party
2015-01-01,30,Denmark,4.878,0.0,10.279000000000002,26.284000000000002,-2.0909999999999997,June 2015,Social Democratic Party
2015-01-01,40,Denmark,9.375,0.0,15.625,4.575,6.25,June 2015,Danish Social-Liberal Party
2015-01-01,40,Denmark,0.0,0.0,0.99,19.471,17.822,June 2015,Liberals
2015-01-01,60,Denmark,0.0,17.143,0.0,3.353,60.0,June 2015,Conservative People’s Party
2015-01-01,70,Denmark,0.0,0.0,0.0,21.078000000000003,18.75,June 2015,Danish People’s Party
2019-01-01,40,Denmark,5.34,2.427,3.398,2.329,15.534,June 2019,Liberal Alliance
2019-01-01,20,Denmark,6.643,4.765,9.675,2.9530000000000003,-34.946,June 2019,Alternativ
2019-01-01,20,Denmark,9.091,3.273,14.545,6.94,-38.181999999999995,June 2019,Red-Green Unity List
2019-01-01,20,Denmark,13.078,4.785,13.397,7.71,-29.026999999999997,June 2019,Socialist People’s Party
2019-01-01,30,Denmark,16.089000000000002,0.385,12.779000000000002,25.905,-18.437,June 2019,Social Democratic Party
2019-01-01,40,Denmark,10.0,2.097,10.161,8.628,-19.516,June 2019,Danish Social-Liberal Party
2019-01-01,40,Denmark,8.392,0.0,12.587,23.393,-17.483,June 2019,Liberals
2019-01-01,60,Denmark,9.774,0.514,4.835,6.622000000000001,-7.202000000000001,June 2019,Conservative People’s Party
2019-01-01,70,Denmark,7.447,0.0,7.447,8.735,32.979,June 2019,Danish People’s Party
2019-01-01,70,Denmark,3.6660000000000004,0.293,7.037999999999999,2.356,2.9330000000000003,June 2019,The New Right
1945-01-01,20,Finland,0.0,0.0,0.976,23.471,-42.927,March 1945,Finnish People’s Democratic Union
1945-01-01,30,Finland,0.0,0.0,0.0,25.08,78.947,March 1945,Finnish Social Democrats
1945-01-01,40,Finland,0.7190000000000001,0.0,4.317,5.1739999999999995,21.583000000000002,March 1945,National Progressive Party
1945-01-01,60,Finland,0.0,0.0,1.4709999999999999,15.038,4.412,March 1945,National Coalition
1945-01-01,80,Finland,0.0,1.099,4.396,21.353,3.2969999999999997,March 1945,Agrarian Union
1945-01-01,90,Finland,0.0,0.0,4.762,8.378,4.167,March 1945,Swedish People’s Party
1948-01-01,20,Finland,0.0,0.76,0.38,19.991,12.548,July 1948,Finnish People’s Democratic Union
1948-01-01,30,Finland,0.0,0.0,4.902,26.315,0.98,July 1948,Finnish Social Democrats
1948-01-01,40,Finland,0.7190000000000001,0.0,4.317,3.907,21.583000000000002,July 1948,National Progressive Party
1948-01-01,60,Finland,0.0,0.0,5.8820000000000014,17.041,-7.563,July 1948,National Coalition
1948-01-01,80,Finland,0.0,2.326,10.465,24.236,-2.326,July 1948,Agrarian Union
1948-01-01,90,Finland,0.0,0.0,4.255,7.737,21.276999999999997,July 1948,Swedish People’s Party
1951-01-01,20,Finland,0.0,3.571,4.4639999999999995,21.589000000000002,-52.678999999999995,July 1951,Finnish People’s Democratic Union
1951-01-01,30,Finland,0.0,0.0,0.0,26.52,9.259,July 1951,Finnish Social Democrats
1951-01-01,40,Finland,0.7190000000000001,0.0,4.317,5.678,21.583000000000002,July 1951,Finnish People’s Party
1951-01-01,60,Finland,0.0,3.077,4.615,14.565,29.230999999999998,July 1951,National Coalition
1951-01-01,80,Finland,0.0,2.419,8.871,23.256999999999998,2.419,July 1951,Agrarian Union
1951-01-01,90,Finland,0.0,1.724,8.621,7.567,10.345,July 1951,Swedish People’s Party
1954-01-01,20,Finland,0.0,1.575,10.236,21.587,-33.858000000000004,March 1954,Finnish People’s Democratic Union
1954-01-01,30,Finland,0.0,0.0,0.0,26.246,-38.824,March 1954,Finnish Social Democrats
1954-01-01,40,Finland,0.7190000000000001,0.0,4.317,7.8839999999999995,21.583000000000002,March 1954,Finnish People’s Party
1954-01-01,60,Finland,0.0,0.0,5.405,12.798,-10.811,March 1954,National Coalition
1954-01-01,80,Finland,0.0,0.0,7.407,24.098000000000003,37.778,March 1954,Agrarian Union
1954-01-01,90,Finland,0.0,2.469,12.345999999999998,6.978,1.235,March 1954,Swedish People’s Party
1958-01-01,20,Finland,0.0,1.4809999999999999,12.593,23.171,-24.444000000000003,July 1958,Finnish People’s Democratic Union
1958-01-01,30,Finland,0.0,0.0,6.897,1.746,40.516999999999996,July 1958,Social Democratic League of Workers and Smallholders
1958-01-01,30,Finland,0.0,0.0,6.077000000000001,23.156,-14.917,July 1958,Finnish Social Democrats
1958-01-01,40,Finland,0.7190000000000001,0.0,4.317,5.895,21.583000000000002,July 1958,Finnish People’s Party
1958-01-01,60,Finland,0.0,0.0,0.0,15.280999999999999,-44.0,July 1958,National Coalition
1958-01-01,80,Finland,0.0,0.0,2.609,23.061,10.435,July 1958,Agrarian Union
1958-01-01,90,Finland,0.0,4.348,8.696,6.732,0.87,July 1958,Swedish People’s Party
1962-01-01,20,Finland,0.0,0.0,2.083,22.03,-2.083,February 1962,Finnish People’s Democratic Union
1962-01-01,30,Finland,0.0,0.0,6.897,4.361000000000001,40.516999999999996,February 1962,Social Democratic League of Workers and Smallholders
1962-01-01,30,Finland,0.0,0.0,0.0,19.502,-25.0,February 1962,Finnish Social Democrats
1962-01-01,40,Finland,0.7190000000000001,0.0,4.317,5.9479999999999995,21.583000000000002,February 1962,Finnish People’s Party
1962-01-01,60,Finland,0.0,0.0,5.455,14.645999999999999,18.182000000000002,February 1962,National Coalition
1962-01-01,80,Finland,1.092,0.43700000000000006,6.545,22.954,-3.298,February 1962,Agrarian Union
1962-01-01,90,Finland,0.0,1.527,9.16,6.414,7.6339999999999995,February 1962,Swedish People’s Party
1966-01-01,20,Finland,0.0,0.0,7.143,21.208000000000002,-50.0,March 1966,Finnish People’s Democratic Union
1966-01-01,30,Finland,0.0,0.0,6.897,2.585,40.516999999999996,March 1966,Social Democratic League of Workers and Smallholders
1966-01-01,30,Finland,0.0,0.0,21.429000000000002,27.229,-10.714,March 1966,Finnish Social Democrats
1966-01-01,40,Finland,0.7190000000000001,0.0,4.317,6.466,21.583000000000002,March 1966,Liberal People’s Party
1966-01-01,60,Finland,1.064,2.66,6.451000000000001,13.794,12.814,March 1966,National Coalition
1966-01-01,80,Finland,2.1830000000000003,0.873,10.48,21.225,-17.031,March 1966,Centre Party
1966-01-01,70,Finland,0.752,0.0,15.789000000000001,1.0270000000000001,30.075,March 1966,Finnish Smallholders’ Party
1966-01-01,90,Finland,0.0,0.0,4.878,5.978,-53.659,March 1966,Swedish People’s Party
1970-01-01,20,Finland,1.911,1.911,14.013,16.585,-52.229,March 1970,Finnish People’s Democratic Union
1970-01-01,30,Finland,0.0,0.0,20.714000000000002,23.432,-34.357,March 1970,Finnish Social Democrats
1970-01-01,40,Finland,10.204,0.0,6.122000000000001,5.9479999999999995,22.449,March 1970,Liberal People’s Party
1970-01-01,50,Finland,0.0,0.0,1.923,1.126,78.846,March 1970,Finnish Christian Union
1970-01-01,60,Finland,2.128,5.319,7.447,18.045,7.447,March 1970,National Coalition
1970-01-01,80,Finland,4.425,0.0,7.08,17.121,-15.929,March 1970,Centre Party
1970-01-01,70,Finland,0.752,0.0,15.789000000000001,10.487,30.075,March 1970,Finnish Rural Party
1970-01-01,90,Finland,3.1910000000000003,0.0,8.113,5.696000000000001,-41.013999999999996,March 1970,Swedish People’s Party
1972-01-01,20,Finland,0.0,0.0,10.0,17.02,-12.5,January 1972,Finnish People’s Democratic Union
1972-01-01,30,Finland,0.0,0.0,20.0,25.785,-58.0,January 1972,Finnish Social Democrats
1972-01-01,40,Finland,8.602,0.0,5.061,5.157,8.224,January 1972,Liberal People’s Party
1972-01-01,50,Finland,0.0,0.0,5.405,2.53,35.135,January 1972,Finnish Christian Union
1972-01-01,60,Finland,0.0,0.0,25.531999999999996,17.589000000000002,38.298,January 1972,National Coalition
1972-01-01,80,Finland,0.0,0.0,12.765999999999998,16.41,4.255,January 1972,Centre Party
1972-01-01,70,Finland,0.0,0.0,17.647000000000002,9.163,20.588,January 1972,Finnish Rural Party
1972-01-01,90,Finland,6.382999999999999,0.0,11.347999999999999,5.356,-28.369,January 1972,Swedish People’s Party
1975-01-01,20,Finland,4.255,0.0,10.638,18.892,-42.553000000000004,September 1975,Finnish People’s Democratic Union
1975-01-01,30,Finland,2.778,2.778,25.0,24.859,-33.333,September 1975,Finnish Social Democrats
1975-01-01,40,Finland,8.602,0.0,5.061,4.3469999999999995,8.224,September 1975,Liberal People’s Party
1975-01-01,50,Finland,0.0,0.0,2.9410000000000003,3.295,44.118,September 1975,Finnish Christian Union
1975-01-01,60,Finland,0.0,0.0,12.765999999999998,18.37,2.4819999999999998,September 1975,National Coalition
1975-01-01,80,Finland,4.878,0.0,9.756,17.629,-40.244,September 1975,Centre Party
1975-01-01,70,Finland,0.0,0.0,20.0,3.594,16.0,September 1975,Finnish Rural Party
1975-01-01,90,Finland,7.462999999999999,0.0,8.955,5.007,-14.179,September 1975,Swedish People’s Party
1979-01-01,20,Finland,3.0610000000000004,1.02,16.327,17.898,-13.265,March 1979,Finnish People’s Democratic Union
1979-01-01,30,Finland,4.938,2.469,13.58,23.891,-40.123000000000005,March 1979,Finnish Social Democrats
1979-01-01,40,Finland,7.0,0.0,4.0,3.682,-6.0,March 1979,Liberal People’s Party
1979-01-01,50,Finland,0.0,0.0,1.9609999999999999,4.776,23.529,March 1979,Finnish Christian Union
1979-01-01,60,Finland,0.0,0.0,0.0,21.654,-33.333,March 1979,National Coalition
1979-01-01,80,Finland,8.333,2.5,18.333,17.291,-24.166999999999998,March 1979,Centre Party
1979-01-01,70,Finland,5.127999999999999,0.0,10.255999999999998,4.576000000000001,38.461999999999996,March 1979,Finnish Rural Party
1979-01-01,90,Finland,3.9389999999999996,0.0,7.576000000000001,4.55,6.364,March 1979,Swedish People’s Party
1983-01-01,10,Finland,39.604,3.96,0.0,1.411,-38.614000000000004,March 1983,Green Union
1983-01-01,20,Finland,3.571,2.1430000000000002,7.143,13.97,-64.286,March 1983,Finnish People’s Democratic Union
1983-01-01,30,Finland,16.215999999999998,0.0,8.108,26.713,43.243,March 1983,Finnish Social Democrats
1983-01-01,50,Finland,5.556,0.0,0.9259999999999999,3.034,37.963,March 1983,Finnish Christian Union
1983-01-01,60,Finland,16.667,0.0,0.0,22.119,-16.667,March 1983,National Coalition
1983-01-01,80,Finland,10.204,0.0,20.408,17.625999999999998,-36.735,March 1983,Centre Party
1983-01-01,70,Finland,6.818000000000001,0.0,4.545,9.689,-9.091,March 1983,Finnish Rural Party
1983-01-01,90,Finland,6.593,0.0,8.791,4.928999999999999,6.593,March 1983,Swedish People’s Party
1987-01-01,10,Finland,39.604,3.96,0.0,4.027,-38.614000000000004,March 1987,Green Union
1987-01-01,20,Finland,4.545,15.606,8.182,9.39,-46.515,March 1987,Finnish People’s Democratic Union
1987-01-01,20,Finland,8.219,1.37,4.566,4.242,-42.466,March 1987,Democratic Alternative
1987-01-01,30,Finland,7.792000000000001,0.0,0.0,24.143,-45.455,March 1987,Finnish Social Democrats
1987-01-01,50,Finland,1.058,11.64,0.0,2.577,25.926,March 1987,Finnish Christian Union
1987-01-01,60,Finland,10.638,0.0,0.0,23.131999999999998,-30.496,March 1987,National Coalition
1987-01-01,80,Finland,8.017,8.439,0.0,17.62,-10.549000000000001,March 1987,Centre Party
1987-01-01,70,Finland,13.095,0.0,10.714,6.317,-23.81,March 1987,Finnish Rural Party
1987-01-01,90,Finland,7.382999999999999,0.0,0.0,5.625,-29.53,March 1987,Swedish People’s Party
1991-01-01,10,Finland,39.604,3.96,0.0,6.82,-38.614000000000004,March 1991,Green Union
1991-01-01,20,Finland,19.643,0.0,5.357,10.075,-30.357,March 1991,Left Wing Alliance
1991-01-01,30,Finland,12.940999999999999,2.353,0.0,22.124000000000002,1.176,March 1991,Finnish Social Democrats
1991-01-01,40,Finland,7.0,0.0,4.0,0.778,-6.0,March 1991,Liberal People’s Party
1991-01-01,50,Finland,10.0,3.571,6.428999999999999,3.05,5.0,March 1991,Finnish Christian Union
1991-01-01,60,Finland,10.448,0.0,1.493,19.314,-4.478,March 1991,National Coalition
1991-01-01,80,Finland,11.392000000000001,0.0,0.0,24.825,1.266,March 1991,Finnish Centre
1991-01-01,70,Finland,10.28,0.0,12.15,4.8469999999999995,13.084000000000001,March 1991,Finnish Rural Party
1991-01-01,90,Finland,19.230999999999998,0.0,2.3080000000000003,5.826000000000001,-7.692,March 1991,Swedish People’s Party
