,partyname,yearIndex,parfamName,culture,environ,equality,parfamCount,pervote,rile,staticRile,avgVote,countryname
45,Czechoslovak Social Democratic Party,1992,SOC,0.268,4.021,12.600999999999999,1,6.518,4.558,-14.0,6.518,Czech Republic
46,Freedom Union,1998,CON,1.943,5.232,0.897,1,8.604000000000001,6.726,11.64,8.604000000000001,Czech Republic
47,Freedom and Direct Democracy,2017,NAT,0.0,2.427,0.485,1,10.642000000000001,-21.359,10.25,10.642000000000001,Czech Republic
48,Green Party,2006,ECO,2.585,12.431,5.046,1,6.29,-4.738,-13.65,6.29,Czech Republic
49,Green Party,2010,ECO,2.7539999999999996,8.413,4.907,1,2.44,-15.472999999999999,-13.65,2.44,Czech Republic
50,Green Party,2013,ECO,2.7089999999999996,17.607,7.449,1,3.2,-30.248,-13.65,3.2,Czech Republic
51,Left Bloc,1992,LEF,1.4969999999999999,5.388999999999999,5.689,1,14.023,12.874,-23.66,14.023,Czech Republic
52,Liberal Social Union,1992,LIB,1.3330000000000002,0.667,3.333,1,6.506,2.0,4.61,6.506,Czech Republic
53,Mayors and Independents,2017,CON,7.3610000000000015,3.633,0.191,1,5.18,-22.658,11.64,5.18,Czech Republic
54,Movement for an Autonomous Democracy - Society for Moravia-Silesia,1990,ETH,15.625,3.125,0.0,1,10.005,12.5,-9.04,10.005,Czech Republic
55,Movement for an Autonomous Democracy - Society for Moravia-Silesia,1992,ETH,4.965,9.929,1.4180000000000001,1,5.86,4.255,-9.04,5.86,Czech Republic
56,Pensioners for a Life Security,1996,SIP,2.128,2.128,8.511000000000001,1,3.09,-19.149,3.36,3.09,Czech Republic
57,Pensioners for a Life Security,1998,SIP,2.439,1.22,2.439,1,3.06,26.22,3.36,3.06,Czech Republic
58,Public Affairs,2010,ETH,2.491,5.218999999999999,1.186,1,10.88,0.8300000000000001,-9.04,10.88,Czech Republic
59,Tomio Okamura's Dawn of Direct Democracy,2013,NAT,6.186,0.0,3.4360000000000004,1,6.888,5.4979999999999976,10.25,6.888,Czech Republic
60,"Tradition, Responsibility, Prosperity 09",2010,CHR,1.943,7.175,1.943,1,16.71,7.7730000000000015,6.13,16.71,Czech Republic
61,"Tradition, Responsibility, Prosperity 09",2013,CHR,6.02,6.355,3.177,1,11.999,-11.370999999999999,6.13,11.999,Czech Republic
62,"Tradition, Responsibility, Prosperity 09",2017,CHR,2.727,1.909,1.273,1,5.312,-6.0,6.13,5.312,Czech Republic
0,Alternativ,2015,LEF,0.0,0.0,4.848,1,4.796,-29.697,-23.66,4.796,Denmark
1,Alternativ,2019,LEF,4.765,6.643,9.675,1,2.9530000000000003,-34.946,-23.66,2.9530000000000003,Denmark
2,Centre Democrats,1973,CON,1.1,1.6,4.3,1,7.2,12.1,11.64,7.2,Denmark
3,Centre Democrats,1975,CON,2.0,0.0,4.0,1,1.63,14.0,11.64,1.63,Denmark
4,Centre Democrats,1977,CON,2.3,0.0,2.3,1,5.86,29.7,11.64,5.86,Denmark
5,Centre Democrats,1979,CON,0.0,0.0,0.0,1,3.221,51.0,11.64,3.221,Denmark
6,Centre Democrats,1981,CON,0.0,0.0,0.0,1,8.277000000000001,42.1,11.64,8.277000000000001,Denmark
7,Centre Democrats,1984,CON,4.908,0.0,2.454,1,4.5969999999999995,34.969,11.64,4.5969999999999995,Denmark
8,Centre Democrats,1987,CON,0.0,0.98,0.98,1,4.79,5.8820000000000014,11.64,4.79,Denmark
9,Centre Democrats,1988,CON,0.9620000000000001,0.9620000000000001,1.923,1,4.67,17.308,11.64,4.67,Denmark
10,Centre Democrats,1990,CON,0.0,0.0,2.5,1,5.11,10.0,11.64,5.11,Denmark
11,Centre Democrats,1994,CON,0.0,0.513,0.0,1,2.84,2.051,11.64,2.84,Denmark
12,Centre Democrats,1998,CON,0.935,9.813,1.869,1,4.31,-14.019,11.64,4.31,Denmark
13,Centre Democrats,2005,CON,3.125,0.0,0.0,1,1.0,-10.937999999999999,11.64,1.0,Denmark
14,Christian Democrats,2005,CHR,0.0,0.971,0.485,1,1.7,-3.883,6.13,1.7,Denmark
15,Christian People’s Party,1971,CHR,0.0,0.0,2.0,1,1.979,21.7,6.13,1.979,Denmark
16,Christian People’s Party,1973,CHR,0.0,0.0,7.3,1,4.047,39.1,6.13,4.047,Denmark
17,Christian People’s Party,1975,CHR,3.1,0.0,0.0,1,5.336,25.1,6.13,5.336,Denmark
18,Christian People’s Party,1977,CHR,2.6,0.0,5.3,1,3.415,31.5,6.13,3.415,Denmark
19,Christian People’s Party,1979,CHR,0.0,1.0,9.2,1,2.59,32.6,6.13,2.59,Denmark
20,Christian People’s Party,1981,CHR,0.4,1.5,3.7,1,2.311,15.4,6.13,2.311,Denmark
21,Christian People’s Party,1984,CHR,2.7969999999999997,5.944,1.399,1,2.725,11.538,6.13,2.725,Denmark
22,Christian People’s Party,1987,CHR,0.442,8.407,0.0,1,2.369,6.6370000000000005,6.13,2.369,Denmark
23,Christian People’s Party,1988,CHR,0.0,0.84,15.126,1,2.044,15.126,6.13,2.044,Denmark
24,Christian People’s Party,1990,CHR,0.0,11.110999999999999,0.0,1,2.29,14.815,6.13,2.29,Denmark
25,Christian People’s Party,1994,CHR,0.0,18.033,0.0,1,1.848,9.836,6.13,1.848,Denmark
26,Christian People’s Party,1998,CHR,2.469,2.469,9.877,1,2.51,43.21,6.13,2.51,Denmark
27,Christian People’s Party,2001,CHR,0.0,5.195,2.597,1,2.28,24.675,6.13,2.28,Denmark
28,Common Course,1987,LEF,0.971,5.825,1.942,1,2.16,-48.544,-23.66,2.16,Denmark
29,Conservative People’s Party,1945,CON,0.0,0.0,0.8,1,18.236,-0.2,11.64,18.236,Denmark
30,Conservative People’s Party,1947,CON,0.0,0.0,3.8,1,12.443,19.3,11.64,12.443,Denmark
31,Conservative People’s Party,1950,CON,0.0,0.0,4.8,1,17.779,38.2,11.64,17.779,Denmark
32,Conservative People’s Party,1953,CON,1.5,0.0,5.500000000000003,2,34.158,11.05,11.64,17.079,Denmark
33,Conservative People’s Party,1957,CON,0.0,0.0,0.0,1,16.615,39.0,11.64,16.615,Denmark
34,Conservative People’s Party,1960,CON,0.0,0.0,5.5,1,17.918,59.3,11.64,17.918,Denmark
35,Conservative People’s Party,1964,CON,0.0,1.2,3.7,1,20.058,18.4,11.64,20.058,Denmark
36,Conservative People’s Party,1966,CON,0.0,0.0,0.0,1,18.684,35.7,11.64,18.684,Denmark
37,Conservative People’s Party,1968,CON,0.0,1.1,4.3,1,20.355,15.0,11.64,20.355,Denmark
38,Conservative People’s Party,1971,CON,2.9,4.8,0.0,1,16.69,39.1,11.64,16.69,Denmark
39,Conservative People’s Party,1973,CON,0.0,0.0,9.7,1,9.151,38.7,11.64,9.151,Denmark
40,Conservative People’s Party,1975,CON,1.4,0.0,0.0,1,5.515,8.4,11.64,5.515,Denmark
41,Conservative People’s Party,1977,CON,0.0,0.0,1.7,1,8.475,22.1,11.64,8.475,Denmark
42,Conservative People’s Party,1979,CON,0.0,0.0,0.0,1,12.477,35.9,11.64,12.477,Denmark
43,Conservative People’s Party,1981,CON,0.0,0.0,0.0,1,14.454,51.7,11.64,14.454,Denmark
44,Conservative People’s Party,1984,CON,0.0,2.041,4.082,1,23.445,34.694,11.64,23.445,Denmark
45,Conservative People’s Party,1987,CON,6.18,7.303,0.0,1,20.844,4.494,11.64,20.844,Denmark
46,Conservative People’s Party,1988,CON,0.0,0.0,0.0,1,19.285999999999998,36.0,11.64,19.285999999999998,Denmark
47,Conservative People’s Party,1990,CON,0.0,8.257,1.835,1,15.967,10.092,11.64,15.967,Denmark
48,Conservative People’s Party,1994,CON,0.0,1.77,0.0,1,15.020999999999999,15.929,11.64,15.020999999999999,Denmark
49,Conservative People’s Party,1998,CON,0.0,9.544,0.0,1,8.92,18.672,11.64,8.92,Denmark
50,Conservative People’s Party,2001,CON,0.0,0.9259999999999999,0.0,1,9.07,20.37,11.64,9.07,Denmark
51,Conservative People’s Party,2005,CON,0.0,1.714,0.5710000000000001,1,10.273,9.714,11.64,10.273,Denmark
52,Conservative People’s Party,2007,CON,0.0,8.264,0.0,1,10.39,-17.355,11.64,10.39,Denmark
53,Conservative People’s Party,2011,CON,0.0,0.7040000000000001,12.675999999999998,1,4.922,47.887,11.64,4.922,Denmark
54,Conservative People’s Party,2015,CON,17.143,0.0,0.0,1,3.353,60.0,11.64,3.353,Denmark
55,Conservative People’s Party,2019,CON,0.514,9.774,4.835,1,6.622000000000001,-7.202000000000001,11.64,6.622000000000001,Denmark
56,Danish Communist Party,1945,LEF,0.0,0.0,8.6,1,12.455,-21.2,-23.66,12.455,Denmark
57,Danish Communist Party,1947,LEF,0.0,0.0,12.3,1,6.77,-10.6,-23.66,6.77,Denmark
58,Danish Communist Party,1950,LEF,0.0,0.0,3.6,1,4.601,-26.9,-23.66,4.601,Denmark
59,Danish Communist Party,1953,LEF,0.0,0.0,5.3,2,9.109000000000002,-15.527,-23.66,4.554500000000001,Denmark
60,Danish Communist Party,1957,LEF,1.0,0.0,6.7,1,3.13,-41.8,-23.66,3.13,Denmark
61,Danish Communist Party,1960,LEF,0.8,0.0,9.8,1,1.122,-43.2,-23.66,1.122,Denmark
62,Danish Communist Party,1964,LEF,1.3,0.0,2.6,1,1.2309999999999999,-24.9,-23.66,1.2309999999999999,Denmark
63,Danish Communist Party,1966,LEF,0.0,0.0,3.1,1,0.7709999999999999,-43.7,-23.66,0.7709999999999999,Denmark
64,Danish Communist Party,1968,LEF,0.0,0.0,0.0,1,1.041,-50.0,-23.66,1.041,Denmark
65,Danish Communist Party,1971,LEF,0.0,0.0,13.2,1,1.3719999999999999,-31.7,-23.66,1.3719999999999999,Denmark
66,Danish Communist Party,1973,LEF,0.0,2.3,2.3,1,3.6260000000000003,-30.2,-23.66,3.6260000000000003,Denmark
67,Danish Communist Party,1975,LEF,0.0,0.0,7.3,1,4.192,-30.7,-23.66,4.192,Denmark
68,Danish Communist Party,1977,LEF,0.0,0.0,5.4,1,3.6710000000000003,-23.4,-23.66,3.6710000000000003,Denmark
69,Danish Communist Party,1979,LEF,0.0,0.0,2.6,1,1.857,-51.4,-23.66,1.857,Denmark
70,Danish Communist Party,1981,LEF,0.0,0.0,0.0,1,1.109,-37.6,-23.66,1.109,Denmark
71,Danish Communist Party,1984,LEF,0.0,0.0,14.953,1,0.687,-41.121,-23.66,0.687,Denmark
72,Danish People’s Party,1998,NAT,2.778,2.778,1.389,1,7.41,9.722000000000001,10.25,7.41,Denmark
73,Danish People’s Party,2001,NAT,0.0,0.0,5.0,1,12.0,35.0,10.25,12.0,Denmark
74,Danish People’s Party,2005,NAT,0.0,10.0,4.0,1,13.253,38.0,10.25,13.253,Denmark
75,Danish People’s Party,2007,NAT,0.0,17.021,4.255,1,13.86,14.894,10.25,13.86,Denmark
76,Danish People’s Party,2011,NAT,0.0,2.312,3.179,1,12.302999999999999,30.925,10.25,12.302999999999999,Denmark
77,Danish People’s Party,2015,NAT,0.0,0.0,0.0,1,21.078000000000007,18.75,10.25,21.078000000000007,Denmark
78,Danish People’s Party,2019,NAT,0.0,7.447,7.447,1,8.735,32.979,10.25,8.735,Denmark
79,Danish Social-Liberal Party,1945,LIB,0.0,0.0,7.8,1,8.152999999999999,-15.7,4.61,8.152999999999999,Denmark
80,Danish Social-Liberal Party,1947,LIB,0.0,0.0,7.7,1,6.919,-2.5,4.61,6.919,Denmark
81,Danish Social-Liberal Party,1950,LIB,0.0,0.0,0.0,1,8.176,0.0,4.61,8.176,Denmark
82,Danish Social-Liberal Party,1953,LIB,0.0,0.0,9.9,2,16.456,-5.300000000000002,4.61,8.228,Denmark
83,Danish Social-Liberal Party,1957,LIB,0.0,0.0,0.0,1,7.784,0.1,4.61,7.784,Denmark
84,Danish Social-Liberal Party,1960,LIB,1.5,0.0,3.0,1,5.7970000000000015,-12.0,4.61,5.7970000000000015,Denmark
85,Danish Social-Liberal Party,1964,LIB,1.1,0.0,5.5,1,5.309,-13.2,4.61,5.309,Denmark
86,Danish Social-Liberal Party,1966,LIB,0.0,0.0,5.8,1,7.296,-15.4,4.61,7.296,Denmark
87,Danish Social-Liberal Party,1968,LIB,0.0,1.6,4.8,1,14.969000000000001,-12.8,4.61,14.969000000000001,Denmark
88,Danish Social-Liberal Party,1971,LIB,0.0,0.0,2.7,1,14.342,2.7,4.61,14.342,Denmark
89,Danish Social-Liberal Party,1973,LIB,0.0,4.0,8.0,1,11.238,-12.0,4.61,11.238,Denmark
90,Danish Social-Liberal Party,1975,LIB,0.0,0.0,0.0,1,7.101,18.3,4.61,7.101,Denmark
91,Danish Social-Liberal Party,1977,LIB,0.0,0.0,10.6,1,3.648,-12.7,4.61,3.648,Denmark
92,Danish Social-Liberal Party,1979,LIB,0.0,0.0,11.4,1,5.436,-11.5,4.61,5.436,Denmark
93,Danish Social-Liberal Party,1981,LIB,1.7,3.8,3.8,1,5.124,-1.2,4.61,5.124,Denmark
94,Danish Social-Liberal Party,1984,LIB,4.3610000000000015,9.969,7.165,1,5.492000000000001,-7.7879999999999985,4.61,5.492000000000001,Denmark
95,Danish Social-Liberal Party,1987,LIB,0.0,10.0,0.0,1,6.218,-26.666999999999998,4.61,6.218,Denmark
96,Danish Social-Liberal Party,1988,LIB,2.717,9.239,9.239,1,5.577999999999999,-13.043,4.61,5.577999999999999,Denmark
97,Danish Social-Liberal Party,1990,LIB,0.0,1.786,5.357,1,3.5460000000000003,-26.785999999999998,4.61,3.5460000000000003,Denmark
98,Danish Social-Liberal Party,1994,LIB,0.0,3.9219999999999997,3.9219999999999997,1,4.5889999999999995,-7.843,4.61,4.5889999999999995,Denmark
99,Danish Social-Liberal Party,1998,LIB,9.697,10.909,3.636,1,3.85,-5.455,4.61,3.85,Denmark
100,Danish Social-Liberal Party,2001,LIB,1.8869999999999998,3.7739999999999996,5.66,1,5.19,-3.7739999999999996,4.61,5.19,Denmark
101,Danish Social-Liberal Party,2005,LIB,0.0,11.364,3.409,1,9.181,0.0,4.61,9.181,Denmark
102,Danish Social-Liberal Party,2007,LIB,0.0,19.230999999999998,1.923,1,5.12,-9.615,4.61,5.12,Denmark
103,Danish Social-Liberal Party,2011,LIB,0.0,0.787,1.575,1,9.479,-0.787,4.61,9.479,Denmark
104,Danish Social-Liberal Party,2015,LIB,0.0,9.375,15.625,1,4.575,6.25,4.61,4.575,Denmark
105,Danish Social-Liberal Party,2019,LIB,2.097,10.0,10.161,1,8.628,-19.516,4.61,8.628,Denmark
106,Danish Union,1945,SIP,0.0,0.0,2.206,1,3.111,-13.970999999999998,3.36,3.111,Denmark
107,Independents’ Party,1953,LIB,0.0,0.0,0.0,1,2.7039999999999997,41.667,4.61,2.7039999999999997,Denmark
108,Independents’ Party,1957,LIB,0.0,0.0,2.8369999999999997,1,2.2969999999999997,9.22,4.61,2.2969999999999997,Denmark
109,Independents’ Party,1960,LIB,0.0,0.0,11.905,1,3.3360000000000003,53.57100000000001,4.61,3.3360000000000003,Denmark
110,Independents’ Party,1964,LIB,1.5630000000000002,0.0,4.688,1,2.499,37.5,4.61,2.499,Denmark
111,Independents’ Party,1966,LIB,0.9009999999999999,0.0,0.0,1,1.61,23.423000000000002,4.61,1.61,Denmark
112,Independents’ Party,1968,LIB,1.3159999999999998,0.0,1.3159999999999998,1,0.503,34.211,4.61,0.503,Denmark
113,Justice Party,1945,SIP,0.0,0.0,3.4,1,1.8769999999999998,6.8,3.36,1.8769999999999998,Denmark
114,Justice Party,1947,SIP,0.0,0.0,0.8,1,4.538,25.5,3.36,4.538,Denmark
115,Justice Party,1950,SIP,0.0,0.0,1.9,1,8.216000000000001,10.9,3.36,8.216000000000001,Denmark
116,Justice Party,1953,SIP,0.0,0.0,5.4,2,9.097999999999999,21.45,3.36,4.5489999999999995,Denmark
117,Justice Party,1957,SIP,0.0,0.0,0.0,1,5.314,15.9,3.36,5.314,Denmark
118,Justice Party,1960,SIP,0.0,0.0,14.6,1,2.1519999999999997,-6.3,3.36,2.1519999999999997,Denmark
119,Justice Party,1964,SIP,0.0,0.0,3.8,1,1.3019999999999998,15.3,3.36,1.3019999999999998,Denmark
120,Justice Party,1966,SIP,1.429,2.8569999999999998,7.143,1,0.7120000000000001,10.0,3.36,0.7120000000000001,Denmark
121,Justice Party,1968,SIP,0.0,0.0,1.3,1,0.74,9.1,3.36,0.74,Denmark
122,Justice Party,1971,SIP,0.0,0.0,6.7,1,1.742,26.6,3.36,1.742,Denmark
123,Justice Party,1973,SIP,0.0,0.0,5.2,1,2.8789999999999996,10.4,3.36,2.8789999999999996,Denmark
124,Justice Party,1975,SIP,0.0,0.0,2.4,1,1.774,-2.4,3.36,1.774,Denmark
125,Justice Party,1977,SIP,0.0,3.7,3.7,1,3.2880000000000003,7.5,3.36,3.2880000000000003,Denmark
126,Justice Party,1979,SIP,0.0,1.3,14.9,1,2.625,18.3,3.36,2.625,Denmark
127,Justice Party,1981,SIP,0.0,0.0,2.9,1,1.446,8.700000000000001,3.36,1.446,Denmark
128,Justice Party,1984,SIP,0.0,8.333,2.083,1,1.499,-6.25,3.36,1.499,Denmark
129,Left Socialist Party,1968,LEF,2.3,1.2,16.1,1,2.003,-44.8,-23.66,2.003,Denmark
130,Left Socialist Party,1971,LEF,0.0,0.0,0.0,1,1.594,-12.1,-23.66,1.594,Denmark
131,Left Socialist Party,1973,LEF,0.0,0.9,0.9,1,1.469,-7.0,-23.66,1.469,Denmark
132,Left Socialist Party,1975,LEF,0.0,1.7,6.8,1,2.085,-17.0,-23.66,2.085,Denmark
133,Left Socialist Party,1977,LEF,0.0,1.1,2.2,1,2.693,-22.2,-23.66,2.693,Denmark
134,Left Socialist Party,1979,LEF,0.0,3.8,0.0,1,3.66,-26.9,-23.66,3.66,Denmark
135,Left Socialist Party,1981,LEF,0.0,0.0,4.2,1,2.648,-25.4,-23.66,2.648,Denmark
136,Left Socialist Party,1984,LEF,0.348,4.181,6.272,1,2.658,-28.22300000000001,-23.66,2.658,Denmark
137,Liberal Alliance,2011,LIB,0.0,0.0,1.149,1,4.976,51.724,4.61,4.976,Denmark
138,Liberal Alliance,2015,LIB,0.0,0.0,11.110999999999999,1,7.534,28.704,4.61,7.534,Denmark
139,Liberal Alliance,2019,LIB,2.427,5.34,3.398,1,2.329,15.534,4.61,2.329,Denmark
140,Liberal Centre,1966,LIB,3.784,0.541,3.784,1,2.476,-1.081,4.61,2.476,Denmark
141,Liberal Centre,1968,LIB,0.0,0.0,2.326,1,1.31,8.14,4.61,1.31,Denmark
142,Liberals,1945,LIB,0.0,0.0,1.6,1,23.38300000000001,16.4,4.61,23.38300000000001,Denmark
143,Liberals,1947,LIB,0.0,0.0,1.6,1,27.584,3.3,4.61,27.584,Denmark
144,Liberals,1950,LIB,0.0,0.0,2.5,1,21.33,20.0,4.61,21.33,Denmark
145,Liberals,1953,LIB,0.0,0.0,5.0,2,45.127,10.35,4.61,22.5635,Denmark
146,Liberals,1957,LIB,0.0,0.0,1.5,1,25.06,32.3,4.61,25.06,Denmark
147,Liberals,1960,LIB,0.0,0.0,3.5,1,21.055,22.9,4.61,21.055,Denmark
148,Liberals,1964,LIB,0.0,0.0,4.4,1,20.816999999999997,6.7,4.61,20.816999999999997,Denmark
149,Liberals,1966,LIB,0.0,0.0,7.3,1,19.292,12.7,4.61,19.292,Denmark
150,Liberals,1968,LIB,0.0,0.0,4.7,1,18.572,8.700000000000001,4.61,18.572,Denmark
151,Liberals,1971,LIB,0.0,5.600000000000001,1.4,1,15.635,7.0,4.61,15.635,Denmark
152,Liberals,1973,LIB,1.5,0.0,1.5,1,12.259,37.9,4.61,12.259,Denmark
153,Liberals,1975,LIB,0.0,4.5,1.5,1,23.325,11.9,4.61,23.325,Denmark
154,Liberals,1977,LIB,1.0,1.0,6.100000000000001,1,11.967,20.5,4.61,11.967,Denmark
155,Liberals,1979,LIB,0.0,0.0,8.5,1,12.503,51.1,4.61,12.503,Denmark
156,Liberals,1981,LIB,1.2,0.0,3.7,1,11.31,23.5,4.61,11.31,Denmark
157,Liberals,1984,LIB,0.0,0.0,1.517,1,12.068,13.657,4.61,12.068,Denmark
158,Liberals,1987,LIB,2.113,3.5210000000000004,0.35200000000000004,1,10.536,29.225,4.61,10.536,Denmark
159,Liberals,1988,LIB,0.0,5.0,2.5,1,11.841,37.5,4.61,11.841,Denmark
160,Liberals,1990,LIB,1.676,3.911,0.0,1,15.793,10.056000000000001,4.61,15.793,Denmark
161,Liberals,1994,LIB,0.0,0.0,0.478,1,23.295,54.067,4.61,23.295,Denmark
162,Liberals,1998,LIB,0.0,0.0,0.0,1,24.01,28.570999999999998,4.61,24.01,Denmark
163,Liberals,2001,LIB,0.0,0.0,0.0,1,31.25,36.232,4.61,31.25,Denmark
164,Liberals,2005,LIB,0.0,12.648,0.0,1,29.031,-2.372,4.61,29.031,Denmark
165,Liberals,2007,LIB,0.0,6.202000000000001,1.55,1,26.26,-6.977,4.61,26.26,Denmark
166,Liberals,2011,LIB,0.0,0.0,4.425,1,26.739,-13.717,4.61,26.739,Denmark
167,Liberals,2015,LIB,0.0,0.0,0.99,1,19.471,17.822,4.61,19.471,Denmark
168,Liberals,2019,LIB,0.0,8.392000000000001,12.587,1,23.393,-17.483,4.61,23.393,Denmark
169,New Alliance,2007,LIB,0.0,12.5,0.0,1,2.81,-12.5,4.61,2.81,Denmark
170,Progress Party,1973,NAT,0.0,8.6,2.5,1,15.894,12.2,10.25,15.894,Denmark
171,Progress Party,1975,NAT,1.2,3.3,0.8,1,13.583,25.0,10.25,13.583,Denmark
172,Progress Party,1977,NAT,0.0,0.0,2.4,1,14.609000000000002,8.9,10.25,14.609000000000002,Denmark
173,Progress Party,1979,NAT,0.0,0.0,5.4,1,11.014000000000001,45.9,10.25,11.014000000000001,Denmark
174,Progress Party,1981,NAT,0.0,0.0,0.0,1,8.912000000000003,36.6,10.25,8.912000000000003,Denmark
175,Progress Party,1984,NAT,0.0,0.0,0.0,1,3.588,44.69300000000001,10.25,3.588,Denmark
176,Progress Party,1987,NAT,0.0,0.0,0.0,1,4.772,10.345,10.25,4.772,Denmark
177,Progress Party,1988,NAT,0.0,4.0,0.0,1,8.955,28.0,10.25,8.955,Denmark
178,Progress Party,1990,NAT,0.0,0.0,0.0,1,6.435,25.641,10.25,6.435,Denmark
179,Progress Party,1994,NAT,0.0,0.31,0.31,1,6.433,44.891999999999996,10.25,6.433,Denmark
180,Progress Party,1998,NAT,0.0,4.0,2.0,1,2.42,34.0,10.25,2.42,Denmark
181,Red-Green Unity List,1994,LEF,1.3330000000000002,8.0,2.667,1,3.1460000000000004,-25.333000000000002,-23.66,3.1460000000000004,Denmark
182,Red-Green Unity List,1998,LEF,0.0,10.255999999999998,10.255999999999998,1,2.7,-32.479,-23.66,2.7,Denmark
183,Red-Green Unity List,2001,LEF,0.0,11.95,5.66,1,2.4,-10.692,-23.66,2.4,Denmark
184,Red-Green Unity List,2005,LEF,0.0,13.453,9.865,1,3.3989999999999996,-42.152,-23.66,3.3989999999999996,Denmark
185,Red-Green Unity List,2007,LEF,0.66,10.561,5.2810000000000015,1,2.17,-33.003,-23.66,2.17,Denmark
186,Red-Green Unity List,2011,LEF,0.0,4.667,11.777999999999999,1,6.682,-41.778,-23.66,6.682,Denmark
187,Red-Green Unity List,2015,LEF,0.0,4.4639999999999995,21.429000000000002,1,7.798999999999999,-46.428999999999995,-23.66,7.798999999999999,Denmark
188,Red-Green Unity List,2019,LEF,3.273,9.091,14.545,1,6.94,-38.181999999999995,-23.66,6.94,Denmark
189,Social Democratic Party,1945,SOC,2.1,0.0,10.4,1,32.782,-23.0,-14.0,32.782,Denmark
190,Social Democratic Party,1947,SOC,0.0,0.0,6.5,1,40.021,-10.8,-14.0,40.021,Denmark
191,Social Democratic Party,1950,SOC,0.0,0.0,7.7,1,39.586,-9.2,-14.0,39.586,Denmark
192,Social Democratic Party,1953,SOC,1.0,0.0,15.4,2,81.702,-7.05,-14.0,40.851,Denmark
193,Social Democratic Party,1957,SOC,0.0,0.0,11.4,1,39.398,-28.5,-14.0,39.398,Denmark
194,Social Democratic Party,1960,SOC,5.2,1.3,9.7,1,42.098,-31.8,-14.0,42.098,Denmark
195,Social Democratic Party,1964,SOC,5.4,0.0,4.3,1,41.942,-19.7,-14.0,41.942,Denmark
196,Social Democratic Party,1966,SOC,0.7000000000000001,0.0,6.600000000000001,1,38.257,-4.0,-14.0,38.257,Denmark
197,Social Democratic Party,1968,SOC,0.0,0.0,1.6,1,34.149,-11.5,-14.0,34.149,Denmark
198,Social Democratic Party,1971,SOC,0.0,0.0,19.0,1,37.268,-35.7,-14.0,37.268,Denmark
199,Social Democratic Party,1973,SOC,0.0,1.5,19.7,1,25.65,1.5,-14.0,25.65,Denmark
200,Social Democratic Party,1975,SOC,0.0,1.7,14.7,1,29.945,-9.5,-14.0,29.945,Denmark
201,Social Democratic Party,1977,SOC,0.0,0.0,10.6,1,37.033,-12.8,-14.0,37.033,Denmark
202,Social Democratic Party,1979,SOC,0.0,0.8,9.1,1,38.266999999999996,-11.4,-14.0,38.266999999999996,Denmark
203,Social Democratic Party,1981,SOC,0.9,1.9,6.600000000000001,1,32.87,-5.7,-14.0,32.87,Denmark
204,Social Democratic Party,1984,SOC,2.367,4.1419999999999995,15.975999999999999,1,31.605,-23.669,-14.0,31.605,Denmark
205,Social Democratic Party,1987,SOC,2.419,0.0,5.645,1,29.32,-29.031999999999996,-14.0,29.32,Denmark
206,Social Democratic Party,1988,SOC,0.0,3.9219999999999997,5.8820000000000014,1,29.818,-20.261,-14.0,29.818,Denmark
